raw_tweet,sentiment
"@idextratime Gw fans Ronaldo dah mengakui kalau Messi udh diatas Ronaldo sampai kapanpun sejak angkat pildun ini, ya Ronaldo tetaplah Ronaldo, Ronaldo tetaplah idola gw, gw gak munafik",
Mau bilang kesempatan masih panjang buat Mbappe tapi dia udah pernah juara pildun🗿,
Fans Prancis🇫🇷 be like:  - Kasihan Messi udah tua - Pildun Terkahir untuk Messi - Cuman kalah pinalti - Ga papa yang penting masuk final - Udah juara tahun sebelumnya - Wasit ga adil - Janji ga lihat VAR - Ngalah aja agar Argentina juara    🤭🤭🤭,
manifestasi next pildun aku udah jadi orang kaya,
@pwettynta GUA CAPEK BANGET CARI LINK PILDUN SEKALINYA DAPAT UDAH SELESAI ANJINKKKKK,
"2 kali tebakan gue di pildun bener, giliran di liga 1 meleset mulu anyink",
"Belanda dijagoin kalah Brazil dijagoin kalah Perancis dijagoin kalah juga  Fix, pildun 2026 golput",
CONGRATS MESSI AKHIRNYA MEMBOYONG TROFI PILDUN,
@idextratime Plot twist ternyata EA Sports mafia pildun nya,
"ini pildun terakhirnya messi jd ini hadiah buat goat kita, gpp prancis kan uda menang 2018 yeah",
btw gue nonton pildun pas final doang sih,
Keren Arab Saudi bisa ngalahin tim yang juara Pildun tahun ini,
weh pildun selesainya jam brp?,
"@musniumar Nonton final pildun dulu eah, pak",
AKWOWKOK NIAT MAU NONTON SERIES MALAH NONTON PILDUN,
ank kls gue auto cabut kelas pagi semua abis nobar pildun 😭😭😭,
@Kriise_t_Reds pildun yg awalnya diremehkan tau2 menjelang akhir dan finalnya seseru itu..,
Aku fans Ronaldo tapi realistis aja kalo Pildun mah. Makanya ga milih Portugal yg di Final. WKWKWKW,
Jauh akan lebih seru kalo sobat gurun yg menang pildun....,
aku jadi mau tau kamu pilih tim apa di final pildun ini?!,
Suguhan final pildun superrrrrr keren. Congrats buat panitia wkwkwkwk bubaran panitianya bakal mewah ini 😂😂😂,
hiseng lu gak nonton pildun apa,
"Hehe aku mencoba nonton pildun di gol terakhir aja. Nemenin Jid, berikut nanya ini itu dan berujung diceritain ini itu🥰",
pildun maren gua udah spotting mbappe tidak kusangka pildun kali ini pun bgitu ckckckckckckckkckckc orgil mmg,
seru dah mantengin orang2 yg pd nonton pildun,
gua cape teriak2 grgr pildun,
Yaudah lah. Mbappe kan masih muda.. masih ada 3x pildun lagi kalih. ((Kalih)),
"Eh nih bocah udh masuk timnas france 2017, jadi dia menang pildun 18 tahun waktu itu 🤯",
@makmummasjid bang ini mah final pildun nya mbappe vs argentina gaksi,
"Nonton final pildun tapi udah gak ada ayah :"")",
fufufufu apa ini tl sosmed ku penuh sama kemenangan argentina njirr di pildun,
anjayy pildun kali ini nyuan seh bener terus tebakannya wkwkw,
@GuarEmperor @idextratime emg bang pildun kali ini ga ramah buat penjudi,
"Bukan penggemar dunia sepakbola, dan di pildun kali ini pun enggak pernah nonton dan dukung siapa siapa. Hanya sekedar mantau untuk sekedar tau wkwk. Tapi gatau kenapa makin lama makin ikut excited makin penasaran hahaha. Btw congratss yaaa utk tim yg menang hehe.",
@HRC_MotoGP Diduga messi habis pildun ikut oprec MotoGP,
@sntcrsdmth Ikut seneng Kak wkwkwk  Yang setiap malam nemenin aku ngoceh sambil lihat pildun Congrats 😘😘,
"@heyshaewty haloooo kidsss, kok km blm tidur nichh nonton pildun kahh??",
gue masi ga ikhlas messi menang pildun aaaaaa wkwkwkw tapi mantep si manis bgt akhir national careernya tapi tetep ga ikhlas,
"Kalian berdua bikin gw nangis malem ini, momen Messi gagal juara di pildun 2014 terbayar disini, sekarang elo ga perlu lagi bengong mandangin piala lagi🏆...... Elo udh punya sekarang Elo juara dunia   #Penalti #Messi𓃵 #Mbappe #finalpialadunia  https://t.co/OUMmDnpffv",
"@strawbila wah belum tau sih klo itu, tapi klo iya wahhh persib bisa jadi juara pildun nihh",
"crushku bikin sg pildun &amp; kita sama sama dukung argen, harus kah aku like sg nya 🤨🤨🤨",
"@Akngelic Sabar ya, ini emg pildun settingan",
Hbis nonton pildun,
@brknxvs Tpi dah gila sih umur masi muda Hattrick di final pildun  Rispek,
"Oke bgt ngeliat perkembangan sepakbola. Ada beberapa peraturan yang bikin penendang gak seleluasa dulu pas nendang penalti. Hasilnya bisa diliat di sepanjang pildun ini, banyak kiper yang bisa nahan tendangan pinalti.",
@xiaotingderozen bapak gw anjir rela2nya doi langganan 89rb indihome gw kira bs langganan yg lain taunya pildun doang WKEKKWKEKW,
@HelperMannnnn deg2an tadii nonton pildun wkwk,
"@panjihsakti Jadi bukti juga ji di pildun iyeu, pengaruh messi ke temen temenya kuat jadi fighting spiritna ikut naik. Bedana beliau di portugal cerewet, teu naiken semangat wkwkw",
"Aku sudah berhasil mentamatkan nonton pildun 2022 ini 👏👏 meskipun jagoan saya kalah,, anggap saja hiburan karna memang hiburan sih 👏👏 mbappe mvp.",
"bape kerenn dari pildun tahun lalu gue udah yakin bakalan jadi pemaen hebatt, gue yakin kedepannya ni cowo makin bersinar👍✨🫶",
"Iya maap, ga paham pildun -_-",
Tengkyu pildun yang sudah di tebak semuaaa🫠🫠  See you 2026 bersama ponakan-ponakan yang sudah besar,
Pildun tahun iniii memang uwooww baku bage,
kutukan pildun emng susah dipatahin y,
mks pildun udh temenin hari2ku,
Mereun kalo insyallah umur panjang mah nonton pildun udah gendong dede bayik,
"gw bukan gamau Messi menang pildun, cuma emg berusaha objektif aja kyk menurut gw argentina permainannya jg gabagus2 amat sbnrnya. Tp kalo bicara pantas, ya pantas bgt buat Messi untuk menutup karir dia dengan piala dunia. Once again congratulations GOAT👏",
Alhamdulillah bisa liat Messi &amp; Di Maria angkat Trophy Pildun Sebelum pensiun timnas 😭😭✨🏆 Pencapaian tertinggi Messi selama ngikutin dia 🫰🏻💜,
"SIAPA YG KEMAREN BILANG PIALA DUNIA SKRG GA SERU, JELEK?!?!  JUSTRU PILDUN KALI INI JUSTRU YANG PALING SERUUUUUUUUUUU!!!!!",
"Dri awal pildun diajakin tebak2an ama temen kuliah, karena Italy ga masuk, sy yg biasanya jagoin Italy jadi bngung. By feeling nebak argentina, sempet ragu pas match pertama, eh alhamdulillah menang ternyata. Lumayan 🤑🤑🤑",
"bayangin nyeritain ke anaknya ""bapa dulu hattrick di final pildun tapi KALAH"" :(",
@IDGoonerscom Bertaun2 di arsenal jadi ban serep ke 3 bahkan 4 skarang jadi juara pildun goksss @emimartinezz1,
"CIPUNG KEREN ABIS BISA PREDIKSII SIAPA YANG MENANG DI PILDUN, KEKNYA JOB CIPUNG BAKAL NAIK DRASTIS NII🤣🤣 BISMILLAH JADI KARYAWAN RANS🙏🏻🙏🏻",
"Wkwkwkwkw anak enha pada nonton final pildun, ngakak jay sedih france kalah🤣😭",
"Argentina, rejeki negara krisis menang pildun~ apakah mereka merayakan atau tetap demo ke presidennya wkwk",
ksa makin bangga nih abis ngalahin juara pildun,
Yok bisa yok cabut dari villa abis pildun,
"bocil france be like: pildun aja di setting, anj lu pikir prank uya kuya ngentot",
pildun Qatar awal2 semua orang pada underestimate wkw ga ada euforia sama sekali.. gataunya sekarang jadi worldcup paling seru 🤣🔥,
Selain aku salah menaruh hati  Aku yo salah milih taruhan pildun.,
seneng banget hari ini nonton final pildun ditemenin ayang,
Semangat mbppe next pildun membelah diri jadi 10 ya🙂,
"Kak, kamu pildun megang siapa? Pasti Argentina. @BAP_Bangyongguk",
sorry ya timeline twitter kalian keganggu sama tweet pildun gua🙏,
jongin beneran gak adpet pildun samsek 🤣 anaknya sesibuk itu keanya,
"gua sangat senang berlipat lipat Ganda, pertama gua menang taruhan pildun, kedua H A R U K Y U, ketiga besok senin but gua liburrrr, dan yang terakhir besok gua bakal liat muka asem nya si piyik 😘",
"Final pildun ga jagoin siapa2 TAPIIII seru parah👍👍 congrats messi dkk, semangat mbappe dkk. Motm fix mbappe",
Antara ni orang dulu lagi iseng random tweet sambil liat data + jadwal pildun mendatang atau emang mantep bener nerawangnya wkwk  https://t.co/ZXCTgFNltt,
gapapa kita lihat pildun tahun depan  https://t.co/CjsbISRtpA,
PILDUN SERU BAT CUUUKKK kagak aturan penontonnya kalo tereak,
@softrecluse WKWKWK NGAKAK. IYA ARAB PALING JAGO NGALAHIN JUARA Asik sih nginep terus lu tiap malem begadang nugas sekalian nonton pildun 🥺🥺,
tahun ini konsisten nonton pildun tiap hari kayak pas 2018 wkwk. 2026 nanti gw nganggur sebulan aja deh ya kayaknya demi nonton pildun,
"Sumpah gw curiga Messi sering banget dulu gagal penalti di final, tujuan buat latihan penalti di final pildun kali ini. Jujur tadi tendangan penalti Messi, setelah Mbappe berhasil. Ketar-ketir banget cuyyy...penalti Messi dipertandingan final suka bau",
demi apa argentina yg menang adu pinalty?? wohoo saatnya messi pensiun gpp mbappe tim kau kan udh pernah angkat piala perjuangan mu masih panjang di next pildun😭😭,
@utdfocusid Gak kelar2 lah masih bisa digoreng masih banyak fans fanatik dua2nya. Tapi tofi pildun bikin jiper fans bang dodo pasti,
"Bye Qatar, tak trasa sdh smpai final, wktu brlalu dgn cepat. Bnyak hal tak terduga yg tak disangka² di pildun kli ini, terutama Maroko yg brhasil mencpai semifinal wlau akhirnya jdi pringkat 4. Kmdian disajikan dgn final yg seru parah, sling jual beli serangan. Slamat Argentina👏",
"kalo aku ga ngikutin pildun, aku ttp keren gk di mata kamu?",
Dukung Jerman sebenarnya buat pildun tapi ya tau sendiri bapuk bener bek bek nya tpi liat argen menang tiba tiba nangis cui senang liat messi juara😭😭😭,
@convomfs 1000000/10 gilaaa sihhh final pildun tersengit,
Pildun 4 tahun lagi sekalian nobar aja hyun. Kalian pasti udah dibolehin live pagi-pagi buta wkwkwk,
cuma arab yg bisa ngalahin kampiun pildun 🙏🏻,
"@idextratime pildun cuma permulaan, main eventnya piala aff cuy",
"final pildun terseru, gokil",
Ngelu banget kenek euforiae wong* nonton pildun,
Seruu banget. Final pildun paling seru yang pernah gw tonton. Gokssss,
100000000/10 bener2 roller coaster dibuat kejut jantung teros nonton pildun 2022🤯🤯🤯🤯🤯🤯🤯,
@indrastywn Golek stok seko pemain sing ning pildun mungkin ndro. Ngerti dewe kebiasaan Edu,
"Gara2 udah diprediksi AI kalo Argentina menang. Jadi hambar banget kemenangan Argentina, tapi final ini emng seru  3 Pildun AI bener terus wkwk",
Seruuuu poll final pildun tahun iki  Bandar 🫡,
"@SiaranBolaLive Walaupun dukung argentina, gw tetep berterimakasih sama mbappe. Karna final pildun jadi lebih seru dan menegangkan. The best final worldcup 💪💪💪",
MBAPPE MAN OF THE MATCH PILDUN KALI INI! JADIKAN DIA TOP SCORER!,
Nobar pildun sambil dengerin fun fact Argentina dari @albertgorry 👍,
Messi &amp; Mbappe di pildun ini:,
Seru bgt pildun bareng ayah hehe,
@felixmo0n_ argentina mng pildun😭😭❤ lumz. bgadang nnton bola,
NI FINAL PILDUN TERGILA SIH 😭😭😭😭😭😭😭😭😭,
Si paling pildun udh pada masuk goa lagi nih 🤣,
Keren juga nih final pildun,
@idextratime pildun udah disetting EA😡,
Badu ngeh kalo Cuma Tim Asia yang berhasil ngalahin juara Pildun 🤣,
Bapak sm adik saling berargumen saat menonton PilDun,
@Ajik38933950 @IDGoonerscom Hahahhaa iya emang... Ini kan konteksnya pildun 2022,
"Pildun 2026 patut ditunggu, generasi emas berbagai tim sudah memasuki masa keemasan",
"the real final pildun sih ini, bener bener seru parah. wlopun pas awal awal tuh agak bosen soalnye prancis lemes banget ampe menit ke 60 ajaaa blom perna nge-shot 😭 tapi pas mbappe cetak gol, sama extra time tuh mulai tegang 😭",
23taun loh dia bs ngecarry di pildun😭😭,
"respek bgt sma kedua tim, what a beautiful game seru bgtt, seseru final pildun 2010, walaupun gua 3x rugi gara"" ya... adalah itu,tp akhirnya salah satu goat akhirnya bisa angkat trofi, buttt bg dodo is the real goat🐐, puas bgt",
"Congrats, King Leo Messi 🇦🇷🏆👏🏻 Kado terakhir darinya di event pildun Legend emang kelasssss!",
Mood bgt rang orang nonton pildun ikut goodmood jdnya,
"Syg, Argentina knp sih bajunya biru putih mulu? Kayaknya pildun yg lalu jg gitu?",
"@historyofpersib Bah mangga kapayun, diantosan sepatah dua patah kata untuk pildun tahun ini.",
Gua sedih tapi wkwk pildun terakhir messi coy,
"gimana ya rasanya jadi anaknya messi, tangi2 jreng bapakku messi menang pildun",
"Cuman pengen ngeliat Messi angkat trophy Pildun, udah itu aja.",
"terlepas messi menang pildun, appreciate for qatar. Full drama and story tahun 2022 ini  #FIFAWorldCup #ARGFRA",
Akhirnya adekku berhenti ngomongin Rashford sama Sancho gagal penalti pas euro gara gara Tchouameni gagal penalti pas pildun 😂😂,
@idextratime Cocoklogi ETI ga ada obat sih selama Pildun kali ini,
Pildun terbaik &amp; pengalaman nonton bola terburuk thanks to @vidio,
"ingat wahai anda para penonton musiman, the gat the goat bukan hanya tentang pildun.",
"Akhirnya bisa memperbaiki jam tidur yg rusak gara"" Pildun wkwk",
"80 menit terus blng ape ne pildun bosenin gn, ternyata smpe akhir comeback dengan hattrick walaupun kalah di pinalti. Keren sih 🇫🇷🇫🇷",
Saya jadi kena euforia pildun 😭,
Ikut pildun juga kaga bangsat,
@ihaterere Dah tdr pildun 2022 di tutup!,
umur 23 hat-trick di final pildun.. Lha gua....,
"duit bisa dicari, messi angkat trofi pildun kapan lagi",
muah😘 bakal kgn nntn pildun :( take me back masa masa ini wkwkwk seruuuuu,
"Benar-benar permainan pildun kali ini, sengit bat,  that's really epic game. VAMOOSSSSS ARGENTINA 🥳🥳🥳  #FIFAWorldCup  #ArgentinaVsFrance",
mbappe nih potensinya besar banget gilak. see you di pildun 2026 🇫🇷♥️,
Blackpink nonton pildun g ya,
keseluruhan acara pildun ini emang epic karna plot twist terus wkwkw,
"O T S U S I E R!! terimakasih banyaak dah menemani nostalgia bareng dan komentator final pildun dadakan XD  arigathanks so matcha jugaa buat yang dah donet ikan bakar, serta gift membershipnyaa! welcome to XavSirkus yang baru join~ moga enjoy!!  have a nice weekdays~🤡  https://t.co/RHScu2gC3B",
Pildun 2006 jg jdi pildun pertama kali yg gua tonton 😁,
@rizal_akbar0910 @yumekmistrong_ @idextratime Apaan.. awal2 pildun Ronaldo mulu yang dia tulis,
"Haduh tau penaltian, mending dari awal aja langsung penaltian. Gak usah capek gua keliling lapangan.",
"@ssefnum Kamu masih bisa ngebahas Hattricknya Mbappe yg jadi hattrick pertama di final pildun setelah berpuluh2 tahun, masih bisa bahas Messi yg hampir cetak gol ke 100 di pildun ini, masih bisa bahas kenapa Alvez suka gigit kuping, kenapa pemain2 Perancis kalo punya skandal yg aneh2 dll",
"pildun selesai jalanan auto rame pada balik nobar, padahal tadi sepi polll",
Yang besok kerja abis nonton pildun hati2 kesiangan.,
Tapi hatrick di final Pildun mah gak kelawan emang Mbape...,
@idextratime @piterparkir98 bangga banget bisa ikut nonton final pildun 2022 anjir. lawan nya imbang kecee dan mbappee lu keren bgtttt,
"Gua rasa dalam 30 tahun kedepan, ga bakalan ada pesepakbola yg bisa kek gini anjir. Piala liga, Copa, Champions, Copa America, pildun, 7 balon jedor ga ada obat",
Pildun seru banget woy,
@rchmthdayat @idextratime Yoi bro gini ae Goat ori ada pildun gk🤣,
mbappe top score kan ya pildun ini?,
Abis liat pildun jadi pengen nikah sma orang luar negri.,
apa ya nyet rasanya ngeliat negara semdiri juara pildun,
Pertandingan gendeng. . Ini almarhum bapak kalo nonton oasti teriak n nangis lihat serunya pertandingan Final Pildun apalagi jagonya Argentina bablas Juara. Alfatihah,
Tweet gua jadi full bola semua semenjak pildun wkwk. sudah saatnya gua mengundurkan diri sebagai penonton bola dadakan karna gua cm nonton bola pildun aja wkwkwk 🙃,
"Ini menandakan prediksi game fifa bener lagi nebak juara pildun nya, algoritma nya keren juga, atau ini settingan?? 🤔",
@PartaiSocmed Jadi saksi sejarah final bola pildun terbaik  https://t.co/MmROOUw3No,
Mulai ngikutin bola since nonton match argentina di wc 2010 karena liat Messi Akhirnya kesampean nonton blio angkat trofi di pildun terakhirnya sebelum pensiun 🥲,
@SeputarMadrid min coba bikin threat pemain2 pildun yg cocok buat madrid wkwkwk,
"tetep ronaldo goat, messi kalah sekali di final pildun, ronaldo belom pernah kalah di final pildun 🔥🔥",
"Been a huge fans of Lionel Messi since Barca’s era. Maklum dulu Culés, walaupun tergila2nya sama Gerard Pique.   Dan pas nonton final pildun taun ini nangis euy. Messi, u really deserve that trophy!!",
"Ceritanya nobar pildun, tapi isinya ngantuk-ngantukan. Giliran udah kelar kok malah seger. Nice. 😌  https://t.co/17DYj5Xnzz",
@morst0ne Biarin deh Messi menang soalnya pildun tahun depan dah pensiun kan ? Iya gaksi wkwkwkw,
"@shad0wbane ""Ora perlu ganteng mas buat Juara pildun""",
Bener² kagak dikasih napas final pildun tahun ini,
seru juga anjay pildun ngapa bru nonton pas final men,
Ga nonton pildun tp final ntn grgr messi etapi ko seruuu tp menang juga coy😭😭👏🏻,
pildun udah beres tinggal TA gua kapan beresnya anying,
udh kan? wes ojok sediih sesuk isuk golek pacar cek enek sing di takon2i pildun😮‍💨,
@SahdaArdelia WKWKWKWKWKW 1x Pildun vs Threepeat UCL? :))),
# mari rayakan pildun dengan lagu yoyok ygy   https://t.co/8a8OF9ILGz,
"Perasaan macam apa ini. Sudah jelas2 Argentina juara pildun, Tapi masih tidak bisa menerima Messi adalah GOAT.",
"sebagai fans dodo, yasudah messi better than ronaldo. udah angkat pildun, selamat ya leo!",
Pertanyaan moleng di pildun yg bikin suami agak malas jawabnya:,
@umarkli mantengin pildun nih,
"anjir gue seseneng itu argentina menang, soalnya pildun yg lalu liat messi murung krn cuma dapet runner up rasanya nyelekit bgt😓",
pildun berikutnya kita udah pake baju kerja,
Mbappe main di Thailand juga bisa bawa ke pildun,
Menunggu GOAT angkat trofi pildun 🔥,
Pildun paling rusuh ini asli   Terima kasih atas sebulannya saatnya kembali ke jadwal tidur normal,
@redevilyn @cursedkidd mksdnya setim di pildun bisa g,
"Pildun terbaik versi selama abi nu rasakan ti mimiti ngarti 2006, ditambah gimik2 antik ti ieu dulur abi si speed, sampai bertemu di pildun 2026 sigana abi tos gaduh istri sareng anak 1, selamat dini hari semuanya, selamat istirahat!🙏💙😘",
"nyesel sih yg gk nnton pildun thn ini, best World Cup ever?",
